"","GSM239371.CEL.gz","GSM239487.CEL.gz","GSM239489.CEL.gz","GSM239492.CEL.gz","GSM239497.CEL.gz","GSM239520.CEL.gz","GSM240427.CEL.gz"
"215976_at",23.5873471895886,12.8719566582624,42.5441554190552,12.3791563850108,66.1199231332929,34.8930689864818,29.1000959803813
"215977_x_at",112.202759764959,130.175057610747,146.017757042919,141.984760559861,175.544548216019,119.439266917502,18.2922796901076
"215978_x_at",3072.11875128183,1451.71350080402,1177.83195123081,2208.93449367398,2239.87394545047,1615.98074953744,1263.79380041731
"215979_s_at",10.6933473521684,11.9211643882763,22.2350227683044,16.062745462263,27.6298115433595,10.2803560928975,14.9856680581897
"215980_s_at",216.002209151704,109.578606347198,238.314815316365,200.891566677593,221.256106508231,132.037593878032,159.198938730011
"215981_at",11.1820613637648,5.78076859319303,44.8542563999992,66.3490746554077,20.5585560462295,5.4161028711526,44.337287741982
"215982_s_at",344.741943641244,376.376716308431,187.914528260695,440.134368046125,439.800773742832,308.04297752021,580.462186340644
"215983_s_at",266.838239918409,697.920873165346,340.190711452815,331.752386308951,629.245408886155,1115.4776317401,234.650896854597
"215984_s_at",139.379380779996,250.79268337606,244.966180760162,209.369064307316,446.632306161326,379.978452899125,167.28122697038
"215985_at",257.600537855431,110.443444050488,368.289835742591,212.532693988952,331.928870761516,108.487047411653,183.578914409806
"215986_at",149.05068270006,21.4484824270594,4.75545541644068,83.7379863255805,102.730516249453,24.3348515119078,72.1150592363059
"215987_at",193.985457957131,152.36968781253,146.661652926193,102.294701083129,95.3955628963188,44.5958496151901,113.060457906147
"215988_s_at",19.9521401091211,11.6931447248411,27.8313259219392,15.829838166707,18.3049158661924,8.15998743329692,11.721979888462
"215989_at",49.9437046878919,23.2700843755006,17.1823955667783,19.341524595769,12.5799105745796,9.82791037037477,28.5794055367924
"215990_s_at",227.792577743962,657.62978399454,536.931065824109,57.6892903606803,616.541393594989,954.824761580916,478.946035456603
"215991_s_at",14.8885993582622,79.1943298178766,78.4815787669424,63.3621073490827,24.8676757569568,49.8129488778567,76.2923663321931
"215992_s_at",266.241106206391,102.730588635521,36.3249643181492,152.359517745967,138.300970726991,126.949542084296,117.572179950701
"215993_at",86.5619129823833,39.9871201941921,82.049894687183,110.987792385368,15.2366536283738,24.0122926872431,52.3779734060514
"215994_x_at",1245.11296775365,1106.68323209446,1972.6516191604,1380.83593220908,1412.30093357625,1236.8652270634,1796.38129326243
"215995_x_at",196.445368016952,81.5225605663101,236.780057690552,129.961173847394,217.604891683013,69.4151819586542,98.2900292845394
"215996_at",31.1142502609817,42.614592666724,22.0216220041762,19.3680757066727,42.1541010615668,18.1837793513876,28.2869154052263
"215997_s_at",141.649311757482,110.514322304143,209.312671710052,198.926582643491,227.656835692658,108.596203286429,170.391046929374
"215998_at",73.0700355416367,62.0191216036196,68.9708228041221,16.8383689908803,105.089407351544,9.61530432239807,30.6812471043092
"215999_at",163.995574994892,152.747030052093,223.814773510052,160.172673395604,246.031037657773,33.759385182594,173.082403528294
"216000_at",12.2649969065376,10.5598794433603,19.7070613972617,9.23283839652036,16.8248008583312,26.4291410549375,49.8851957804363
"216001_at",149.448876481999,55.891637957146,197.305803755029,65.5787206312025,165.934217642294,59.7775294351346,141.79518120162
"216002_at",132.63713273708,14.7291905072892,156.132567036823,82.5423261237652,75.0219044755069,50.8639373566764,162.919466816726
"216003_at",115.118204012347,20.5380963956033,206.915592997803,66.2775003361804,205.691426423575,22.9943534588128,25.8810912019272
"216004_s_at",32.5777548828442,18.6390030501533,22.5094411658479,31.4562868804456,11.3934071387371,26.859272234583,28.9796875388446
"216005_at",116.535914561645,75.5867570929564,138.548989636845,81.3478165060148,151.301896626305,46.7855035992257,116.076199834798
"216006_at",339.665104634373,128.336607374353,241.47630953096,297.360949453963,122.172082030503,132.341597813835,170.858568595032
"216007_at",16.1318650291716,11.0838076885944,57.5801348434268,57.4685403202005,20.5290505029968,23.9815455592982,12.0095834590037
"216008_s_at",196.253372791617,63.7450849480786,83.0346783758385,80.6229536299994,93.0890979167185,78.7151013542651,33.2002149655105
"216009_at",151.299954115792,113.223112658668,282.220109100875,164.776655332899,215.226103834378,96.2057696682587,186.620942101407
"216010_x_at",112.79352782261,184.120346998616,116.823708341515,39.429328593157,201.139214068223,82.9517150121022,121.269112065126
"216011_at",164.281876437882,93.2689157491364,84.2307516445829,137.057605674984,58.7676615338419,59.1841471420459,129.283098199499
"216012_at",282.762138647421,614.391653401042,515.939525537913,460.666277637441,661.462028164858,401.798132486089,1297.30773329557
"216013_at",46.5232983527014,22.8474750829504,115.071164470878,95.7654528647827,146.170589039814,51.4584678461141,95.9133069896836
"216014_s_at",11.1759015024257,13.618146086408,30.8439223641848,27.0277972043525,15.8529183929479,13.3689436600967,38.5616680466184
"216015_s_at",160.637669566315,492.514803292744,673.32590645825,203.364941500204,307.209974548948,428.718293072024,629.581650122213
"216016_at",15.6898412253473,109.131811960517,49.705847695146,2.83650249379773,17.7828327686839,4.33503723531818,9.71039833244976
"216017_s_at",22.0180134970013,63.9514867806715,39.9299808858273,45.2861128269453,34.9888066946467,23.8516474218152,69.1668697712915
"216018_at",24.9244048162036,25.5767453620537,40.6183849303427,53.1351688322647,30.2076191948288,16.8021707293373,42.038303141838
"216019_x_at",81.6323911237895,38.7736974138479,152.74141693147,32.2787895199532,95.3858799566133,16.0505147476161,35.6193720198925
"216020_at",56.6403486348402,6.4612455708727,20.4452034249555,14.620318484459,80.2665484861091,25.9703055420612,12.603057661569
"216021_s_at",79.3878540484228,38.9764279435786,148.057928841397,119.353393265506,39.7929511371391,57.1598227938084,114.127340620183
"216022_at",202.62576917444,15.7587853994544,45.2053775184769,196.484952036044,235.561434823584,76.4057534663167,119.317547092001
"216023_at",31.1556968678189,9.90996865212946,29.3341530454027,17.5730650229654,39.4103590812629,9.24393138910662,17.1303359502629
"216024_at",15.7148942336874,10.7423013757647,33.4364913848005,15.7527798248768,17.0035528170386,6.09968791158883,9.37938266104061
"216025_x_at",310.590741399722,184.763803824561,505.025831325146,394.105638511897,436.331659681915,173.904258336095,393.129644986087
"216026_s_at",318.103449406794,295.604954669943,561.48735045793,661.644372517502,501.131094625869,335.355770245499,754.758121198832
"216027_at",272.553639080222,234.80822573666,187.90054729099,168.1322611199,5.84885743964665,56.5111430576066,123.031174311734
"216028_at",365.686662407906,172.572684049543,269.784611016245,269.541534259652,414.74984027961,186.080248539817,169.604867267001
"216029_at",257.664404373264,143.377960228924,490.296345041711,311.684886296603,436.268036376801,161.143107192687,238.028055394102
"216030_s_at",36.0627571354489,4.6585505252612,51.6887095130763,48.5300349165992,20.5666738988388,7.69429817524492,36.8179096267427
"216031_x_at",30.9953073016035,24.7824015150222,33.8797621794582,31.0926785277024,41.1877310855288,58.7761197586851,50.6802277994712
"216032_s_at",2819.53225777627,2097.2537822917,2191.09106457881,2668.05351698883,3299.51925722403,5022.83480541057,2643.14014452103
"216033_s_at",146.913216823336,520.943123017506,241.322662930903,576.732604199421,376.746315228798,547.974344200678,439.154318958588
"216034_at",229.253478321627,199.282866217612,316.080332256746,254.071668672915,361.158893291219,191.840968937592,314.964086604668
"216035_x_at",370.031114639551,276.487404776718,365.685762190215,577.83042905854,239.81913472165,268.599219253548,280.460142932243
"216036_x_at",438.608137988512,252.196062275803,504.925349521473,465.455633066859,424.122241407737,410.183318594023,547.925859188886
"216037_x_at",391.593205529801,344.699784754969,441.070736323995,723.6051121339,324.473413638957,304.390570098621,265.635693427191
"216038_x_at",203.108136250627,168.275827802016,287.722052228336,399.857747970305,301.30015308745,248.238884100168,318.034009032855
"216039_at",6.99211771379103,28.3486712751519,156.432131312129,6.6284577077767,59.4318445662212,47.0069052957128,12.811896072996
"216040_x_at",271.855330046572,79.797941295524,352.317634076422,176.506714072208,280.499898334138,79.5732541913372,179.111991346756
"216041_x_at",1614.75594303773,5636.17022353508,4134.30380712116,4287.27574318858,7999.51359798784,14142.2633622507,5527.79106597713
"216042_at",489.383805262008,273.318176126577,529.772967597833,565.293728535477,643.176589986478,315.703522379976,422.60154498938
"216043_x_at",221.652324955789,158.439402969198,348.329522338744,278.448072918291,343.09998450967,143.21156769061,273.97128475686
"216044_x_at",116.727034396344,117.790871667988,214.409335823024,184.796268610456,200.152188912611,123.407714524971,217.289509035339
"216045_at",44.9941679514403,3.3009391669484,148.339985246309,56.8446826774782,42.7774348980066,5.56817922070641,9.71020371410659
"216046_at",49.9528875212612,22.3637308247719,223.955470861914,75.303484393168,129.332858383913,56.7013279216462,177.911809837871
"216047_x_at",276.751728756192,106.839710595847,131.413737117206,123.686807395537,159.54036874766,25.4714575228963,43.396332512484
"216048_s_at",121.192228893179,171.521016585168,175.747210172374,171.724840816962,142.476107957015,135.369119091046,241.696954179551
"216049_at",136.510289647573,122.470294698683,383.819650409674,153.111109995985,274.103823901532,101.052789521748,267.104795333278
"216050_at",6.22617066812458,3.02484068872179,46.1026258960477,63.7087525294533,11.6798854278827,21.3022994480181,14.2404160702164
"216051_x_at",474.873419781867,167.00200709097,1399.8364211586,470.319536160803,825.232369409262,226.126580370189,410.898665798579
"216052_x_at",39.767384257499,487.519012352006,279.505158775671,105.177337890557,218.44174893397,99.5367557724322,951.404466916404
"216053_x_at",99.2850155762346,32.2900490330927,96.0666694820221,81.9302202436915,54.6606343948137,9.80795403975392,79.8106321625177
"216054_x_at",455.236351235405,195.968987961909,559.981986532302,401.907370749828,604.350024782431,201.093029695565,514.481397931559
"216055_at",228.173861488375,126.233433172406,461.916489292596,247.214887596181,288.457908970893,101.590369089576,329.95926612797
"216056_at",260.959494716409,92.9611466801139,316.436445806162,115.036552517959,141.394420211749,109.904823741837,259.336171967798
"216057_at",31.0380988845137,1.57722338415316,12.3104888895406,44.9674146636967,27.4866949635205,21.4279848700922,7.79065256886766
"216058_s_at",218.101589819551,37.5540966760758,395.884228413707,300.047770891972,206.765126533321,116.326368367401,129.514674507054
"216059_at",16.7568948594819,80.8697889492714,46.4381504234727,25.3895014534148,23.2182481785286,52.1123861402349,30.3027451022266
"216060_s_at",227.211685933739,112.207749096853,272.154297774604,307.571235375845,125.454360432257,483.492450703088,235.319719969854
"216061_x_at",262.788810516056,123.885415167707,345.308171442339,226.704889761861,293.183584032576,126.589710965161,255.195470912536
"216062_at",75.4458936932298,112.44124196212,125.308236787055,147.103018827717,161.505341658828,50.0227298001291,91.1392647043043
"216063_at",176.346067066201,62.7539393333478,347.752165131739,161.712361382219,252.640195575174,117.546314281654,236.618450576143
"216064_s_at",306.467108017166,381.805667132529,433.271816350025,422.422971106897,425.11371981528,434.365441457829,500.881440550147
"216065_at",54.4385620467117,6.88638918745764,136.253237233821,47.5776915909137,152.35499382839,36.7214541811745,10.7774680733838
"216066_at",179.240492755029,135.939429642761,214.009297027533,75.1497229548,33.7595176110301,15.5022963884787,48.8489852803304
"216067_at",266.580877024541,120.136900152423,130.272768700385,172.724038755612,192.686987112688,91.5231890778062,56.8339822851614
"216068_at",41.1569561121933,1.59116173295146,48.6897093287925,11.6451799990495,54.2409211941328,17.3802603755171,21.3463941818362
"216069_at",56.9531490432948,7.56543613832971,66.4153267833898,97.0764088821498,165.844097505225,67.2797260936213,130.88465894742
"216070_at",76.4134690721333,9.72206935039519,149.140044408011,63.7208400632047,53.7770310394098,16.8617185114564,42.2578422596704
"216071_x_at",457.119766994213,527.949828732642,413.716705250434,973.669111280855,413.484538077927,614.434395224606,773.643130052099
"216072_at",42.5824221457527,21.7266577845671,218.050409189137,65.6073231370752,28.0400090468238,68.6399497560293,20.9428319074231
"216073_at",133.291448269196,47.2750729504466,165.376342831061,113.420357271031,75.973027901209,49.8025513526921,36.4679340189451
"216074_x_at",20.1106529199317,8.51105453153491,43.0518813136354,15.3507278710329,50.6502505608405,8.080041555273,27.2156957955479
"216075_at",31.2311996939082,65.5650887818873,55.7633769701416,35.4009694046677,67.2539737622702,51.952180057144,37.7923295801563
"216076_at",187.992436780201,126.965577049221,178.132435306437,153.111843723233,97.3612156435374,62.8263355809552,35.5165866428237
"216077_s_at",130.805177114428,118.749927535208,155.691956695743,120.852409594522,237.267942182497,70.3334580579555,29.5300092941519
"216078_at",99.8053789039396,38.9257229985654,58.505811657261,37.301424479883,269.128535782079,11.7715994570056,51.0362871166621
"216079_at",126.32140068507,31.0455259435247,368.591467937988,86.0398138883403,92.5076878793409,77.662803370086,47.7909626159831
"216080_s_at",168.091924697491,261.371042623871,97.7703103281406,63.1638478971958,24.3464267915129,126.616044467253,166.734507782668
"216081_at",248.233158556961,260.435939421679,423.722675776028,268.190863024733,307.431894577141,127.736972182145,287.633576153299
"216082_at",50.7742444612227,77.6225772213777,137.011094633673,30.828865396775,161.619261709271,55.5104023290292,32.9042648428234
"216083_s_at",50.1148001163088,34.0414408266654,48.3597818100208,34.7026845977847,24.7717528343387,25.7487526376916,33.8974634321941
"216084_at",48.0090892367028,3.58862401863715,84.4539925454399,4.8121750051118,3.77603144136518,21.1839502224075,21.3376044776906
"216085_at",133.077117948322,18.8410839869159,265.306081135887,184.775983375302,75.5868265286586,16.1700562237335,32.4710893250399
"216086_at",94.9282093801108,93.4592131449266,181.755236537297,130.063553001917,137.092195444031,45.9426385911425,100.898268315707
"216087_at",6.93660162004872,7.75346535734354,9.98386954989326,9.42273120734462,40.979167485126,2.4091245317699,13.9535539869874
"216088_s_at",749.003880699489,782.870841783581,882.523170632647,552.518022303445,933.669349350778,748.375525944134,510.479642728656
"216089_at",43.4303393002282,49.3646070841948,38.099867227491,66.4919211268905,134.682815932013,32.5969313406179,56.9750608291777
"216090_x_at",113.895068677437,116.018149246247,355.979345216732,133.238967577212,170.570582696631,54.748687990102,97.6878686609466
"216091_s_at",346.702366776636,147.124191514559,304.736488500289,334.354157535164,438.259297884809,196.800036933482,279.163660955501
"216092_s_at",313.326649178182,237.467231924473,117.532323817258,305.986203060132,440.104741955314,173.855868588761,266.13869927607
"216093_at",6.10996580673693,7.7723164909212,112.128794580105,36.4236988480123,110.414318593774,19.6736630721637,9.31850613993238
"216094_at",497.757698598832,216.297923389986,311.464439656911,191.643630081912,169.533899495732,217.079945692926,219.708569531097
"216095_x_at",720.705606849926,421.521818496047,595.898875744649,701.707149428225,638.319777807949,353.137865646522,399.245033497547
"216096_s_at",104.166622871341,49.2557552732581,125.674636720492,117.768342329139,135.328003669724,72.5816557596546,133.855132911754
"216097_at",32.2915207328091,7.67425010924947,79.2281798697045,8.44208657492914,45.0350529785696,16.8046061061907,24.4455032155382
"216098_s_at",8.5966080245275,11.9084651187834,17.5914195067695,6.63337817718643,8.87723531484826,6.17537002688394,21.0235444123655
"216099_at",4.27535187041841,6.34272943779658,12.0341879949895,11.9956800116377,6.86446263625128,4.77606221616188,7.38011979333135
"216100_s_at",115.604997934788,321.576798800618,318.56821039517,286.217992628679,295.402650086665,261.044802576141,401.706134678772
"216101_at",519.121863315753,75.5346735165342,248.270814016612,390.814410836062,297.58680935371,115.600157090203,233.191831113808
"216102_at",52.7978679797993,29.1931142099432,30.9425245739055,46.0686316145317,65.2946358923297,26.7622347770133,61.3250226771924
"216103_at",263.634806090484,50.8526398966519,221.895332789928,133.535536812424,107.422583862283,67.2145680015124,74.3803794698011
"216104_at",33.1828531956397,46.3611931488183,108.256306614223,63.6697080858705,4.67973323511775,12.3412298676529,48.2095826040324
"216105_x_at",395.346022001766,529.287953617964,538.168361900291,378.517580783642,313.428279980829,519.554228138391,506.957267156264
"216106_at",127.771388944533,57.4507942404954,114.514360942619,159.649051779872,243.756226596026,72.8192921640237,92.7648388877393
"216107_at",161.808305740965,47.4707072480226,140.57455090719,115.060884570132,128.177227072959,40.9812835490806,236.004512474957
"216108_at",59.5190022811812,10.2311496954455,105.873879188322,65.7321564795072,111.838015238706,21.4155901153241,131.262116030902
"216109_at",512.337601738351,365.049614172095,447.92846266732,801.423972041464,317.48548246594,296.594719385346,457.737699318666
"216110_x_at",315.389520771321,64.1635359196925,336.413790522435,530.834685923173,472.654705262224,207.452007298391,247.09228059614
"216111_x_at",564.194699340238,522.420191634954,342.025165300844,428.233283153462,641.75114018536,510.205146654638,430.24252398827
"216112_at",106.013107470021,78.0067529682749,187.021150864703,236.562157156472,240.27654829238,42.8260884387566,100.709569858766
"216113_at",12.1719626713666,9.89881068811207,9.21092072782063,11.3140895770967,14.2187119345003,7.20559776206699,12.869116080736
"216114_at",309.574249014807,151.082694922995,392.357640060845,292.524691493846,572.776094470858,192.81803959852,445.239924329242
"216115_at",367.533824227676,113.515515302222,371.377703610474,239.213623623498,290.3878184911,92.2659867997654,366.721909567732
"216116_at",10.1946811909373,10.6685552241651,13.6038535143788,12.9102604982956,19.2684020644041,4.73703560243286,10.1325487354413
"216117_at",88.2192523463203,58.0435927965531,53.9913136479397,42.7487601562612,235.495752075993,22.7788026936645,148.698146643995
"216118_at",87.2163431052635,49.5556986531278,265.429624457465,343.594567387572,318.770135155244,140.338904663083,319.343854929272
"216119_s_at",359.019216070503,248.81427890996,362.955782403914,220.305710015694,347.095403276001,138.77292100292,307.744521612706
"216120_s_at",32.4936993913581,11.1480038549881,46.9346235220755,12.6571642601235,140.845467339512,120.323881699495,82.6501305001281
"216121_at",156.578224584387,50.867765292054,258.667928364771,92.6609159068289,169.137249500357,62.7191489377504,175.909278267531
"216122_at",9.43971926536354,6.87684950291992,26.6579736493976,8.87325173279941,18.5007477490332,8.44716536549821,14.830030899117
"216123_x_at",71.934795957362,97.3875482715641,135.187560069428,180.320312306343,121.39769946091,75.7791481468852,152.027812870826
"216124_at",8.54069397074489,46.8229446419288,23.6109316776076,76.5057384722206,34.8616627627312,24.640729154981,9.27666620308809
"216125_s_at",339.461396282066,452.324218911378,404.59412290593,477.770569283541,449.380413017252,491.884149557022,639.993189364984
"216126_at",481.342918259486,332.287168508014,515.841726175497,456.701082143353,692.17142985578,265.107380044572,554.865410640639
"216127_at",11.1715710660282,12.5649030475271,28.960148925551,20.0734677774406,27.3773570311296,8.19749916480959,12.3025458369015
"216128_at",128.344945368849,60.0506623932092,155.513414757173,167.228033633934,196.126356328209,57.5440498196004,127.041428625154
"216129_at",33.3072730724683,13.6215987198534,92.9397450062312,44.6098761714335,53.0844866941597,18.8119807971089,26.2679505823175
"216130_at",41.5368009671052,24.5494578905897,79.9691836079117,48.4907305399177,58.9917804490474,77.5121578538288,56.3928361577428
"216131_at",2.09056108922293,19.2587344337968,6.33838579882041,31.5394130567265,56.5866124252536,16.3143455476319,5.34339599400871
"216132_at",92.9054146347103,11.6567939589911,220.160707506862,57.6127742713997,175.589080037169,6.86304919358828,87.0603391308592
"216133_at",104.313484951504,49.8957472158165,10.1715009111775,81.5975452865073,124.968459754865,17.858466990689,21.0773479795424
"216134_at",20.5206585217126,9.37328829958306,41.0926806671937,28.2488877349289,25.747048503861,12.8302131002809,28.440776698708
"216135_at",5.09840584178081,3.04707860397736,9.60533853770723,34.419357470933,75.0462868072798,2.49049331415451,4.42658309216071
"216136_at",6.75941556095796,2.77193431994133,4.23918094345061,7.15394712220714,5.27589160023488,12.9577838486713,24.0400785993879
"216137_s_at",45.0126825900506,18.698410807801,35.9487979189211,114.339416729712,47.2705168833213,27.2379894562266,32.6664787456634
"216138_at",12.904195159183,14.7229355167139,29.5032621456692,7.87927324281675,28.1481201596169,7.78060108758833,19.9864189023487
"216139_s_at",29.5038369664117,21.6068042548686,45.1187618695106,38.3406972969281,104.291704764804,52.6216442808986,19.5683549359565
"216140_at",51.0075610059946,33.7621689489252,172.326477649919,23.793332492209,34.3632154534564,76.8544641350236,99.0408857138203
"216141_at",44.9652789371678,27.5451612997954,177.798784439313,62.328783559856,31.3155437714467,22.4566988588867,114.419210797509
"216142_at",41.0875248446713,53.0616685953763,99.0009540934347,52.9841942983986,150.134802949048,51.3762404059297,73.7846359204504
"216143_at",19.9011848484335,18.1286220996832,57.7649305833305,35.1432487295911,65.3590958730078,28.6588437791555,107.395116180627
"216144_at",80.6956399384726,27.6389998533995,33.1248294149014,32.3236218594749,10.4594242435962,38.5298839977565,52.056986369266
"216145_at",52.9101816717662,161.409777320149,137.508354705457,145.657359287264,71.3219091511687,32.6075764848329,55.313970294327
"216146_at",215.627454061732,45.9650877205243,204.838946849851,64.4790361295765,110.509538880419,91.7659552955771,130.87646856319
"216147_at",120.133216549986,23.2456196731778,58.5112966939614,67.7976493042429,68.8639678672565,39.728377691787,124.096563280648
"216148_at",127.699711967872,62.8845730878018,226.636888650789,46.2405080681516,174.108199907289,65.7303347095793,108.324398099017
"216149_at",90.9856600043119,13.763590658451,116.987249580944,11.8589334508056,58.9927482435668,40.2965744306327,31.8377681183994
"216150_at",82.5506720958612,155.32752020236,247.630332419073,111.606699906634,136.237613476193,106.29075708948,146.952385248363
"216151_at",2.68415593221924,6.28252082489667,60.4737128747074,3.14697918999607,12.9886039538514,37.8118019783089,10.1387451627705
"216152_at",270.415421944333,185.802301117013,836.412800222565,483.212529212452,606.184381761677,259.073170989317,400.97589952704
"216153_x_at",4533.25098759434,534.514250516439,8879.04224953136,3363.66508843167,6921.38423195721,592.802350367927,978.231543608384
"216154_at",179.302055595319,94.2349307485989,233.340872319872,157.548223758499,202.221751426781,79.4457652608399,145.883276904647
"216155_at",50.5949390691604,57.5015325799074,66.4495485989452,63.7635473148838,20.5567959699578,28.6224749391371,6.34934473160017
"216156_at",33.138510847037,3.08736153765521,13.6022156831328,4.76766195710103,20.075686870917,8.12416046120443,3.2555181255308
"216157_at",89.0654657404635,12.3466196715786,12.5003100514255,59.3391928136447,52.9743034249155,5.10359512256794,70.6916465115943
"216158_at",8.91761216108774,4.21978850081566,150.41046990834,63.0883024110097,10.1188377119565,7.27197606002721,44.8613059680282
"216159_s_at",289.249689740315,128.67767057467,706.480765629813,418.153584723126,393.302517832448,199.564404336386,305.629661677662
"216160_at",18.6983784236082,37.7148288606519,56.1738139336431,6.98343921381213,51.9134607993961,4.45888953595759,4.66070323294426
"216161_at",393.595574662816,174.389564404496,123.767567686234,374.430155023751,279.84741541682,92.3928752921241,309.474149333165
"216162_at",147.40469589413,96.586333223236,180.605313931729,163.872170058747,149.616040426335,96.0102359555892,134.587748930788
"216163_at",149.69689436429,71.270984056716,102.797367004949,74.8539481044902,21.8512678095279,41.4954593409331,43.3107459619883
"216164_at",265.259634441003,186.632994260709,342.418326203449,294.52830597877,201.985379331279,219.524290378687,234.425695579529
"216165_at",25.0113953522927,5.38332596463095,16.4638451066412,15.9337998787537,24.5051492617822,5.14844583372771,10.6247510407023
"216166_at",288.569481715647,124.882498324007,232.121988523328,145.59201576167,236.586817133611,63.342434837414,200.553791258097
"216167_at",7.5291546681429,5.54628392520459,9.57193581309107,32.7058044563039,11.8873555894846,3.22757684396192,13.0904403700724
"216168_at",165.396287539165,34.4407045271432,215.501762515167,26.5844978812645,131.463434871316,56.159475032311,237.011054794841
"216169_at",8.54780535855457,27.254954046387,123.355273657675,10.6935848481116,40.1546857166489,25.0073026142081,9.40386012497243
"216170_at",260.315449441405,116.54201523594,292.197684769483,267.29615216632,229.388257924938,176.888124940806,207.223687858725
"216171_at",43.0226869302455,5.315137637688,13.6164536885568,89.4847115577262,61.7722463685873,25.8881835999279,11.884992784094
"216172_at",212.068096095155,60.204080310879,260.351401643316,219.586163355922,217.317920292076,34.0949745194994,52.1223734835746
"216173_at",69.5764962305092,33.8570569938675,101.906832199008,80.1925437575234,46.6179150102574,30.3212375048542,10.9002983001095
"216174_at",322.157280223776,172.657280507152,364.777821954406,555.161249898294,802.341375713137,296.501595321715,252.550295414144
"216175_at",245.325291683254,91.6974218761703,317.175777544567,210.062738501063,272.986761676076,85.9438194771825,224.017937405177
"216176_at",285.657509088599,245.578470475385,464.980599676553,564.712731142565,731.630970915679,306.703070034066,412.286450597253
"216177_at",783.034915149386,678.714098780484,763.751672136081,848.708891574668,1161.98213409268,351.044979155148,217.668435797734
"216178_x_at",57.8976908652131,64.7512566018078,58.334985366139,43.8938704949915,102.089985292915,44.0132650213274,49.7160977328171
"216179_x_at",15.7343253389963,62.1548672571955,188.760410603142,22.4728311653917,139.537572348829,50.7362683024356,3.20454723658276
"216180_s_at",144.127764110082,48.4516712844481,56.01641932883,203.476444618699,39.5054980364011,117.967185392591,21.0680146364937
"216181_at",38.8088772998805,29.4200790195811,55.605505600195,38.3927121071162,73.6686049400527,25.720875239481,46.6648111391025
"216182_at",27.2224443123124,51.2551800409045,79.770101219675,12.9784997957319,33.22387788993,7.95044842225218,20.5622278062555
"216183_at",228.252796445559,154.513359250441,470.946990492482,192.324895278748,208.621423852289,98.2247108475323,260.17696932291
"216184_s_at",139.057076917008,77.1859115207836,205.189443422737,83.6580527190083,127.900713784825,21.1538970769183,49.8562933083796
"216185_at",33.155248930828,38.866658905482,19.5517742785231,11.4032962835776,29.5474427245224,6.64330363625815,16.1094117945826
"216186_at",212.678813568565,223.693096452704,343.806945919011,151.822991698086,63.694996220891,78.9925809510787,150.336130851849
"216187_x_at",5105.9512767812,1876.16150205893,1348.01320827635,4777.64595048224,3574.46118208401,3431.14146980079,3333.56159286426
"216188_at",78.5345006555184,22.9816072765649,16.4310821968672,8.21197088930044,113.228132260824,5.43815838106823,21.1048862638592
"216189_at",18.8646206314094,4.12170130104296,34.8319656839847,87.0854407452014,79.2907171105187,27.4459335600267,60.2248127887393
"216190_x_at",3.55044984192463,20.0841506462603,139.185722646896,47.7642331908134,104.276769414078,3.60513668234238,8.63023636918269
"216191_s_at",102.236032383604,13.826696374453,219.877598332695,193.011386372969,195.349846294146,91.531409005878,17.216208295332
"216192_at",131.856706729291,73.5286401626754,123.551016293445,119.799597676835,167.28507801058,47.5530307017264,128.633617219787
"216193_at",39.1867062452983,26.1631575951139,124.286909568285,14.9079499257384,25.8268596921372,9.30877364987908,20.2110202590246
"216194_s_at",1551.31003166587,1991.41816279544,1544.03015120107,690.385398042708,990.162969166853,1917.04625252291,1097.29243197189
"216195_at",30.8723654915994,13.7069557195094,35.6121678431782,52.3813152684096,34.9049485487593,18.372367177631,38.0584949777245
"216196_at",331.183529769691,153.061074329689,530.631992027799,309.123799209964,452.001539306346,104.822096377881,236.355759306804
"216197_at",154.595140788526,50.738930503488,155.857835347982,400.527650269169,167.680976013431,76.2581672766371,267.546578734395
"216198_at",40.9387158368049,26.6654580735093,35.9275631054673,113.778355629655,109.830769497392,37.7338588208244,93.2369764986517
"216199_s_at",727.11054512473,334.294003738208,777.634592403699,854.679400702576,349.368705113181,326.906097236576,650.321591871763
"216200_at",35.3309676128433,15.3471645179517,36.8805161526229,5.92477738680524,12.115846840969,3.05614507774746,12.7278507648354
"216201_at",32.3650490160233,10.3656491421907,16.8505883462952,18.8354663541605,90.5713241852661,4.91345387575557,16.3993339343519
"216202_s_at",645.000422137302,1891.72310275194,499.787628497485,558.875595034452,187.523726847437,2513.31477992517,589.985771317313
"216203_at",462.420664221834,483.24856025379,402.350771261837,395.422633634638,326.31127861492,276.501698211123,500.883851838051
"216204_at",122.201408978412,57.4748488204731,56.1362924177782,24.1473600348869,137.944421633201,108.181756386785,54.674358006112
"216205_s_at",410.714990065677,282.607058952385,604.173422302703,326.060717620144,491.172308614468,442.360058865915,447.603952598062
"216206_x_at",201.327160280719,77.3586077325287,187.983358589068,211.268638841648,224.959359685239,103.956547818078,239.367162782772
"216207_x_at",1520.41752118865,1444.17291008692,3062.8837164049,3811.94162006191,1653.46944878751,541.461318748155,1765.95720231635
"216208_s_at",171.013848992541,92.0669123483348,183.412795682555,76.3396018534233,73.7264621898307,122.201681196331,122.1092414808
"216209_at",113.421775637187,4.19258035015439,41.7973747361162,50.7448150296844,8.51140885351645,12.668818032716,13.0394193960694
"216210_x_at",1291.78109114294,904.385476767642,1215.60002709644,1176.24636522669,1051.81330805091,983.435421276736,1453.42644887445
