"","GSM239323.CEL.gz","GSM239324.CEL.gz","GSM239326.CEL.gz","GSM239328.CEL.gz","GSM239329.CEL.gz","GSM239331.CEL.gz","GSM239332.CEL.gz","GSM239333.CEL.gz","GSM239334.CEL.gz","GSM239335.CEL.gz"
"211651_s_at",10.0764615650545,6.1737825660097,11.136165612791,26.5624217839322,66.5287731144079,12.2180781964029,24.0069272905347,10.3407316778724,8.09272144706333,42.6133275760125
"211652_s_at",250.225176992581,199.927030081799,239.729221044521,145.922782488246,86.0571698771772,53.311017617867,188.136763019608,107.012936038688,120.831171973899,133.914928895303
"211653_x_at",851.721293594014,367.479282273585,330.81608408054,187.269433127006,665.521353159285,469.16048405696,893.834212575393,618.486763475784,426.996253928042,325.822228002824
"211654_x_at",4673.16725575694,3141.33679772553,3134.41480839086,757.421396600197,1031.78507953769,3244.35637759186,3826.23937942777,3021.6689057576,3849.65764298539,3523.69440252088
"211655_at",48.9100103098198,76.6344558797694,172.002261700389,86.0523148899095,63.504878253674,139.731902972846,73.2519686872863,34.9769764668022,71.3406261924346,28.1433800636706
"211656_x_at",3686.10330645022,2701.63070054625,3155.97125993412,1760.84946676422,2076.44754244732,1960.69071554636,3308.2331640099,1942.41778802023,2961.87123951666,1928.7484835213
"211657_at",228.516281280921,149.625955845558,160.10807236032,154.586279148406,221.34056988812,447.88621295997,148.796969548056,322.271878449836,209.224148277981,204.655165313238
"211658_at",682.085331647097,1032.28344084655,746.231494712469,677.693130860695,1980.33144693084,1093.36712425558,1583.1427074746,831.884338668663,1281.67142169702,709.650584646543
"211659_at",6.97721555390993,19.6577917656558,18.105141317864,5.85059492164103,12.2753063173211,7.90717347460186,12.8728070484114,7.64749717987597,6.05346732387655,8.96182041768121
"211660_at",221.231913083672,190.055461843496,130.781498496369,233.074427805754,141.484860544553,145.83935930024,187.121273754363,84.1028320086858,111.683647609684,205.953658211372
"211661_x_at",805.063964236839,1346.50278403704,1227.66068035683,1343.36257898861,1117.44838870153,1332.38572316275,1220.50728439443,1427.03008538808,1724.00665880165,1441.40196051961
"211662_s_at",3270.00833510527,3721.53993325374,2903.49522198256,3397.91801039215,3237.50846289716,3093.6080183997,2886.18348005128,2748.77255383126,3300.92861289624,3486.95646095112
"211663_x_at",207.000500279859,199.87073211838,576.613514219164,281.661740103156,245.220891463343,176.05440116863,295.478071983002,388.734269595518,432.604142710373,385.003467809611
"211665_s_at",257.202986862708,329.779649851459,321.033593140851,264.671698080646,281.689305806938,302.020860868049,223.018029572687,323.814679140128,358.85410302355,308.095121616101
"211666_x_at",31368.2118437728,18093.967957878,23785.9733604982,20969.9675350587,23245.9398543596,25211.6419748401,22309.1341736181,23653.9034942826,24509.426794437,20850.5943058117
"211667_x_at",225.53631589178,100.642122599705,18.7529199236912,117.589413966141,15.5606140008498,85.6560933740126,72.5364156867275,70.2791921918246,82.5165528394937,24.0601840130116
"211668_s_at",187.409572502209,175.129728099518,141.499460259967,204.880398183428,135.235087752592,160.253486488533,187.995350425604,202.696060123271,142.222506593373,174.089015435188
"211670_x_at",68.319420729446,33.5844064725459,39.3269224542148,19.4592520378607,38.9407430854756,87.7971373928022,31.810117483869,42.815340169771,21.1893416643894,38.929510220408
"211671_s_at",1150.16265919643,2334.22068243274,2003.68215898254,2123.56831898638,1474.0682923021,1761.57032805537,2132.63933723115,1786.32959707634,2134.27428188583,1915.09949469643
"211672_s_at",1615.11119723447,825.091212043119,562.892009728695,666.841653350755,630.419699454683,1094.24949967475,1025.14523023611,1118.03390861951,1501.43530844169,870.348542563028
"211673_s_at",165.260496552688,150.460189058704,84.3494786190871,134.648528859519,147.051345666151,161.835529918321,153.42247414929,193.528248515871,190.18887772833,171.298051481771
"211674_x_at",22.4289966000818,18.9322925961638,22.5488867275373,9.82019475270593,19.9610829250861,22.680706400364,19.8048492439104,26.6228974799146,14.1575019767355,20.3942216421695
